row,Scene,Lat,Lon,Comment
410,LC80030172016164LGN00,61.9515127923358,-48.7648773193359,plume
411,LC80040162016171LGN00,61.963779519566,-48.7652206420898,cloud
412,LC80040172016171LGN00,61.9702337116138,-48.7652206420898,cloud
413,LC80030172016196LGN00,61.9663613602429,-48.7624740600585,cloud
414,LC80040162016203LGN00,61.9660386421067,-48.7624740600585,plume
415,LC80040172016203LGN00,61.9631340252578,-48.7638473510742,plume
416,LC80030172016212LGN00,61.9628112729827,-48.7611007690429,plume
417,LC80040162016219LGN00,61.9644250002184,-48.7597274780273,plume
418,LC80040172016219LGN00,61.9650704672152,-48.7583541870117,plume
419,LC80040162016235LGN00,61.9673294941694,-48.756980895996,water
420,LC80040172016235LGN00,61.9511899171396,-48.7672805786132,plume
421,LC80030172016244LGN00,61.9519970987271,-48.7635040283203,plume
422,LC80040162016251LGN00,61.9689429824406,-48.7926864624023,cloud
423,LC80040172016251LGN00,61.9599063488729,-48.7858200073242,cloud
424,LC80030172016260LGN00,61.9573239619398,-48.778953552246,cloud
425,LC80040162016267LGN00,61.9692656698541,-48.756980895996,water
426,LC80040172016267LGN00,61.9505441565023,-48.7624740600585,plume
427,LC80030172016276LGN00,61.9649091017462,-48.7638473510742,water
428,LC80030172016292LGN00,61.9682975973729,-48.7597274780273,ice
429,LC80040162016299LGN00,61.9666840749655,-48.7617874145507,ice
430,LC80040172016299LGN00,61.9653931955928,-48.7624740600585,water
431,LC80030172013123LGN01,62.19552796273,-49.020824432373,ice
432,LC80040172013146LGN00,62.1939264717954,-49.0141296386718,cloud
433,LC80040162013210LGN00,62.1968090943629,-49.0082931518554,plume
434,LC80040172013210LGN00,62.1988908174074,-49.0203094482421,plume
435,LC80040162013226LGN00,62.1976097740477,-49.0213394165039,cloud
436,LC80040162013258LGN00,62.1987306899581,-49.013442993164,water
437,LC80040172013258LGN00,62.1979300399802,-49.0113830566406,water
438,LC80050162013265LGN00,62.1993711946629,-49.0223693847656,cloud
439,LC80040172013274LGN00,62.1998515642798,-49.0251159667968,cloud
440,LC80050162014124LGN00,62.1966489558796,-49.0076065063476,plume
441,LC80030172014126LGN00,62.1960083934583,-49.02099609375,cloud
442,LC80040162014133LGN00,62.1963286763666,-49.0058898925781,plume
443,LC80040172014133LGN00,62.1964888165475,-49.0052032470703,plume
444,LC80040162014149LGN00,62.1968090943629,-49.0079498291015,water
445,LC80040172014149LGN00,62.1976097740477,-49.0130996704101,water
446,LC80030172014158LGN00,62.1964888165475,-49.0160179138183,cloud
447,LC80040162014165LGN00,62.1971293687832,-49.0079498291015,plume
448,LC80040172014165LGN00,62.1961685353369,-49.0058898925781,plume
449,LC80050162014172LGN00,62.19552796273,-49.0148162841796,cloud
450,LC80030172014174LGN00,62.195848250731,-49.0077781677246,plume
451,LC80040162014181LGN00,62.1968090943629,-49.0079498291015,plume
452,LC80040172014181LGN00,62.19552796273,-49.0057182312011,plume
453,LC80050162014188LGN00,62.195688107155,-49.0203094482421,cloud
454,LC80050162014204LGN00,62.1979300399802,-49.0185928344726,plume
455,LC80040162014213LGN00,62.195848250731,-49.0093231201171,plume
456,LC80040172014213LGN00,62.1971293687832,-49.0144729614257,plume
457,LC80050162014220LGN00,62.1962486059578,-49.0045166015625,plume
458,LC80030172014222LGN00,62.1969692319974,-49.0153312683105,cloud
459,LC80040162014229LGN00,62.1960083934583,-49.0247726440429,cloud
460,LC80040172014229LGN00,62.199050944008,-49.0187644958496,cloud
461,LC80030172014238LGN00,62.1959283222008,-49.0089797973632,plume
462,LC80040162014245LGN00,62.19552796273,-49.0086364746093,plume
463,LC80040172014245LGN00,62.1952076713337,-49.0084648132324,plume
464,LC80050162014252LGN00,62.1947272278731,-49.0175628662109,cloud
465,LC80050162014268LGN00,62.1961685353369,-49.0072631835937,plume
466,LC80030172014270LGN00,62.1961685353369,-49.0103530883789,plume
467,LC80040162014277LGN00,62.1960083934583,-49.010009765625,water
468,LC80040172014277LGN00,62.19552796273,-49.0106964111328,water
469,LC80030172014286LGN00,62.1960083934583,-49.0072631835937,plume
470,LC80040162014293LGN00,62.1964888165475,-49.0203094482421,plume
471,LC80040172014293LGN00,62.1969692319974,-49.0196228027343,plume
472,LC80050162014300LGN00,62.1962486059578,-49.02099609375,water
473,LC80030172014302LGN00,62.195848250731,-49.0203094482421,water
474,LC80050162015127LGN00,62.195848250731,-49.0182495117187,ice
475,LC80040162015136LGN00,62.1940065483581,-49.0189361572265,cloud
476,LC80040172015136LGN00,62.1972895047201,-49.042625427246,cloud
477,LC80030172015145LGN00,62.1952076713337,-49.0146446228027,ice
478,LC80040162015152LGN00,62.19552796273,-49.0175628662109,water
479,LC80040172015152LGN00,62.1952877445011,-49.0148162841796,water
480,LC80030172015161LGN00,62.195688107155,-49.0203094482421,water
481,LC80040162015168LGN00,62.1985705616601,-49.0120697021484,cloud
482,LC80050162015175LGN00,62.1948873765421,-49.0167045593261,plume
483,LC80030172015177LGN00,62.1953678174563,-49.0161895751953,plume
484,LC80050162015191LGN00,62.1961685353369,-49.02099609375,cloud
485,LC80030172015193LGN00,62.1964888165475,-49.0251159667968,cloud
486,LC80040162015200LGN00,62.1950475243623,-49.0103530883789,plume
487,LC80040172015200LGN00,62.1945670783553,-49.0093231201171,plume
488,LC80030172015209LGN00,62.1952877445011,-49.0173912048339,cloud
489,LC80040162015216LGN00,62.1944069279885,-49.0084648132324,plume
490,LC80040172015216LGN00,62.1949674505583,-49.0086364746093,plume
491,LC80050162015223LGN00,62.1953678174563,-49.0180778503418,cloud
492,LC80030172015225LGN00,62.1948873765421,-49.010009765625,plume
493,LC80040172015232LGN00,62.1966489558796,-49.0196228027343,cloud
494,LC80050162015239LGN00,62.1948873765421,-49.0077781677246,plume
495,LC80050162015255LGN00,62.1966489558796,-49.0161895751953,plume
496,LC80030172015257LGN00,62.1968090943629,-49.0167045593261,plume
497,LC80050162015271LGN00,62.195688107155,-49.0161895751953,cloud
498,LC80040162015280LGN00,62.1964888165475,-49.0182495117187,plume
499,LC80040172015280LGN00,62.1961685353369,-49.0151596069335,plume
500,LC80040162015296LGN00,62.1944069279885,-49.0189361572265,water
501,LC80040172015296LGN00,62.19552796273,-49.0201377868652,water
502,LC80050162015303LGN00,62.195688107155,-49.0196228027343,water
503,LC80040162016123LGN00,62.1972094368577,-49.0141296386718,cloud
504,LC80040172016123LGN00,62.2016128541904,-49.0196228027343,cloud
505,LC80040162016139LGN00,62.195848250731,-49.0167045593261,plume
506,LC80040172016139LGN00,62.195848250731,-49.0167045593261,plume
507,LC80030172016148LGN00,62.1977699074383,-49.0175628662109,cloud
508,LC80050162016162LGN00,62.1988908174074,-49.0118980407714,cloud
509,LC80030172016164LGN00,62.1940866247087,-49.0086364746093,plume
510,LC80040162016171LGN00,62.2006521633335,-49.0113830566406,cloud
511,LC80040172016171LGN00,62.1987306899581,-49.0220260620117,cloud
512,LC80050162016194LGN00,62.1945670783553,-49.0106964111328,plume
513,LC80030172016196LGN00,62.1945670783553,-49.0113830566406,plume
514,LC80040162016203LGN00,62.1971293687832,-49.0278625488281,cloud
515,LC80040172016203LGN00,62.1968090943629,-49.02099609375,cloud
516,LC80050162016210LGN00,62.1940866247087,-49.0106964111328,plume
517,LC80030172016212LGN00,62.1943268524869,-49.0161895751953,cloud
518,LC80040162016219LGN00,62.1946471532203,-49.0065765380859,plume
519,LC80040172016219LGN00,62.194246776773,-49.0052032470703,plume
520,LC80050162016226LGN00,62.1947272278731,-49.0118980407714,plume
521,LC80040162016235LGN00,62.195688107155,-49.0175628662109,cloud
522,LC80040172016235LGN00,62.1963286763666,-49.0249443054199,cloud
523,LC80050162016242LGN00,62.194246776773,-49.0112113952636,plume
524,LC80030172016244LGN00,62.1946471532203,-49.010009765625,plume
525,LC80040162016251LGN00,62.1988107537889,-49.0230560302734,cloud
526,LC80040172016251LGN00,62.1966489558796,-49.0381622314453,cloud
527,LC80050162016258LGN00,62.1952076713337,-49.0199661254882,cloud
528,LC80030172016260LGN00,62.1947272278731,-49.0120697021484,cloud
529,LC80040162016267LGN00,62.19552796273,-49.0196228027343,water
530,LC80040172016267LGN00,62.19552796273,-49.0201377868652,water
531,LC80050162016274LGN00,62.1969692319974,-49.0182495117187,cloud
532,LC80030172016276LGN00,62.1956080350486,-49.017219543457,plume
533,LC80050162016290LGN00,62.1939264717954,-49.0064048767089,plume
534,LC80030172016292LGN00,62.1920045706259,-49.0086364746093,water
535,LC80040162016299LGN00,62.193686240834,-49.0175628662109,water
536,LC80040172016299LGN00,62.1946471532203,-49.013442993164,water
537,LC80040162013210LGN00,63.0487980184315,-49.6935653686523,plume
538,LC80040162013226LGN00,63.0512097911171,-49.7114181518554,cloud
539,LC80040162013258LGN00,63.0498872308215,-49.6959686279296,plume
540,LC80050162013265LGN00,63.050509619617,-49.6942520141601,cloud
541,LC80050162014124LGN00,63.050276225377,-49.6966552734375,ice
542,LC80060162014131LGN00,63.0491092261271,-49.6990585327148,ice
543,LC80040162014133LGN00,63.0495760314371,-49.6976852416992,ice
544,LC80060162014147LGN00,63.0492648287283,-49.6980285644531,water
545,LC80040162014149LGN00,63.0467750873731,-49.6915054321289,plume
546,LC80060162014163LGN00,63.048642413337,-49.6921920776367,plume
547,LC80040162014165LGN00,63.0489536226949,-49.6942520141601,plume
548,LC80050162014172LGN00,63.0540880971411,-49.6915054321289,cloud
549,LC80040162014181LGN00,63.0543214608396,-49.6904754638671,cloud
550,LC80050162014188LGN00,63.0506652147381,-49.6915054321289,cloud
551,LC80060162014195LGN00,63.0519099457878,-49.698371887207,cloud
552,LC80050162014204LGN0,63.0478643753973,-49.6928787231445,plume
553,LC80060162014211LGN00,63.0483312006545,-49.6928787231445,plume
554,LC80040162014213LGN00,63.0478643753973,-49.6942520141601,plume
555,LC80050162014220LGN00,63.0478643753973,-49.694766998291,plume
556,LC80060162014227LGN00,63.0475531544033,-49.6969985961914,plume
557,LC80040162014229LGN00,63.0512097911171,-49.6956253051757,cloud
558,LC80040162014229LGN00,63.0512097911171,-49.6956253051757,cloud
559,LC80040162014245LGN00,63.0480199846475,-49.6961402893066,plume
560,LC80050162014252LGN00,63.0503540236648,-49.6987152099609,cloud
561,LC80060162014259LGN00,63.0467750873731,-49.6915054321289,cloud
562,LC80050162014268LGN00,63.0506652147381,-49.6952819824218,plume
563,LC80060162014275LGN00,63.0495760314371,-49.6956253051757,water
564,LC80040162014277LGN00,63.0508208090281,-49.6966552734375,water
565,LC80040162014293LGN00,63.0495760314371,-49.6956253051757,water
566,LC80050162014300LGN00,63.0494204304983,-49.6963119506835,water
567,LC80050162015127LGN00,63.0500428292671,-49.6963119506835,ice
568,LC80040162015136LGN00,63.0508208090281,-49.6969985961914,ice
569,LC80060162015150LGN00,63.0501984268815,-49.6969985961914,ice
570,LC80040162015152LGN00,63.0487980184315,-49.6990585327148,cloud
571,LC80060162015166LGN00,63.0508208090281,-49.6969985961914,cloud
572,LC80040162015168LGN00,63.0494204304983,-49.6949386596679,cloud
573,LC80050162015175LGN00,63.0475531544033,-49.6933937072753,plume
574,LC80060162015182LGN00,63.0484868074114,-49.6949386596679,plume
575,LC80050162015191LGN00,63.0484868074114,-49.7023200988769,cloud
576,LC80060162015198LGN00,63.048642413337,-49.6928787231445,plume
577,LC80040162015200LGN00,63.0506652147381,-49.6976852416992,plume
578,LC80060162015214LGN00,63.0473975426596,-49.6925354003906,plume
579,LC80040162015216LGN00,63.0478643753973,-49.6935653686523,plume
580,LC80050162015223LGN00,63.053310204642,-49.7107315063476,cloud
581,LC80060162015230LGN00,63.050976402487,-49.7031784057617,cloud
582,LC80050162015239LGN00,63.048642413337,-49.6942520141601,plume
583,LC80050162015255LGN00,63.0484090041369,-49.6928787231445,plume
584,LC80060162015262LGN00,63.0491092261271,-49.6928787231445,plume
585,LC80050162015271LGN00,63.0491092261271,-49.6949386596679,cloud
586,LC80060162015278LGN00,63.0508208090281,-49.6942520141601,water
587,LC80040162015280LGN00,63.0506652147381,-49.6949386596679,water
588,LC80060162015294LGN00,63.0484868074114,-49.6973419189453,water
589,LC80040162015296LGN00,63.048642413337,-49.6959686279296,water
590,LC80050162015303LGN00,63.0506652147381,-49.6959686279296,water
591,LC80040162016123LGN00,63.0491092261271,-49.7031784057617,cloud
592,LC80060162016137LGN00,63.0494204304983,-49.6969985961914,water
593,LC80040152016139LGN00,63.0497316315449,-49.6952819824218,water
594,LC80040162016139LGN00,63.048642413337,-49.6968269348144,cloud
595,LC80050162016162LGN00,63.0480199846475,-49.7007751464843,cloud
596,LC80060162016169LGN00,63.0515987680119,-49.6995735168457,plume
597,LC80040162016171LGN00,63.0515987680119,-49.6990585327148,plume
598,LC80060162016185LGN00,63.0515987680119,-49.6997451782226,plume
599,LC80050162016194LGN00,63.0480977889609,-49.6940803527832,water
600,LC80060162016201LGN00,63.0515209730485,-49.701805114746,plume
601,LC80040162016203LGN00,63.0515987680119,-49.7011184692382,plume
602,LC80050162016210LGN00,63.050509619617,-49.6968269348144,cloud
603,LC80060162016217LGN00,63.0517543573154,-49.6988868713378,plume
604,LC80040162016219LGN00,63.0499650301482,-49.6956253051757,water
605,LC80050162016226LGN00,63.0520655334292,-49.698371887207,plume
606,LC80060162016233LGN00,63.0517543573154,-49.698371887207,plume
607,LC80040162016235LGN00,63.0495760314371,-49.6997451782226,cloud
608,LC80050162016242LGN00,63.0523767062187,-49.6994018554687,plume
609,LC80040162016251LGN00,63.0515987680119,-49.6920204162597,cloud
610,LC80050162016258LGN00,63.0512875869116,-49.6969985961914,cloud
611,LC80060162016265LGN00,63.050976402487,-49.6959686279296,water
612,LC80040162016267LGN00,63.0501984268815,-49.6952819824218,water
613,LC80050162016274LGN00,63.0518321516555,-49.6906471252441,cloud
614,LC80060162016281LGN00,63.0515209730485,-49.6961402893066,plume
615,LC80050162016290LGN00,63.0490314245149,-49.6987152099609,plume
616,LC80060162016297LGN00,63.0503540236648,-49.6976852416992,water
617,LC80040162016299LGN00,63.0501984268815,-49.69820022583,water
618,LC80060152013256LGN00,64.299871806508,-49.6305656433105,cloud
619,LC80050152013265LGN00,64.2954793278644,-49.6391487121582,cloud
620,LC80050152013297LGN00,64.3003184600606,-49.6197509765625,ice
621,LC80050152014124LGN00,64.3034448323567,-49.6199226379394,ice
622,LC80060152014131LGN00,64.2999462492692,-49.6319389343261,ice
623,LC80060152014147LGN00,64.3009139868764,-49.6302223205566,ice
624,LC80060152014163LGN00,64.2996484770187,-49.6391487121582,ice
625,LC80050152014172LGN00,64.3001695763469,-49.6382904052734,ice
626,LC80050152014188LGN00,64.3015095008304,-49.6329689025878,plume
627,LC80060152014195LGN00,64.2994251457205,-49.6343421936035,plume
628,LC80050152014204LGN00,64.2988295867493,-49.6382904052734,plume
629,LC80060152014211LGN00,64.2987551409735,-49.6364021301269,plume
630,LC80050152014220LGN00,64.3009139868764,-49.6309089660644,plume
631,LC80060152014227LGN00,64.3032959655237,-49.6327972412109,plume
632,LC80050152014236LGN00,64.3014350622895,-49.63623046875,cloud
633,LC80060152014243LGN00,64.3000206918294,-49.6319389343261,plume
634,LC80050152014252LGN00,64.3027004901539,-49.6321105957031,cloud
635,LC80060152014259LGN00,64.302402747646,-49.6329689025878,ice
636,LC80050152014268LGN00,64.3068685476706,-49.6226692199707,ice
637,LC80060152014275LGN00,64.3016583773093,-49.6336555480957,ice
638,LC80060152014291LGN00,64.3059010190532,-49.6285057067871,ice
639,LC80050152014300LGN00,64.3062731494632,-49.6343421936035,ice
640,LC80050152015127LGN00,64.305975445537,-49.6339988708496,ice
641,LC80060152015150LGN00,64.3050823144686,-49.6346855163574,cloud
642,LC80050152015159LGN00,64.3029237949247,-49.6259307861328,cloud
643,LC80060152015166LGN00,64.3079104635901,-49.6295356750488,ice
644,LC80050152015175LGN00,64.3082825668744,-49.6298789978027,ice
645,LC80060152015182LGN00,64.3070173952131,-49.6333122253418,ice
646,LC80050152015191LGN00,64.3032959655237,-49.6295356750488,cloud
647,LC80060152015198LGN00,64.3020305649896,-49.6410369873046,plume
648,LC80060152015214LGN00,64.305231171656,-49.6374320983886,plume
649,LC80050152015223LGN00,64.2995740334536,-49.6376037597656,cloud
650,LC80060152015230LGN00,64.3050823144686,-49.6357154846191,ice
651,LC80050152015239LGN00,64.3053800280398,-49.6334838867187,ice
652,LC80060152015246LGN00,64.3006162250762,-49.6334838867187,cloud
653,LC80050152015255LGN00,64.306124297902,-49.6329689025878,ice
654,LC80060152015262LGN00,64.3018072529843,-49.6315956115722,cloud
655,LC80050152015271LGN00,64.3040402916504,-49.6329689025878,ice
656,LC80060152015278LGN00,64.3049334564773,-49.6370887756347,cloud
657,LC80060152015294LGN00,64.3056777383959,-49.628849029541,ice
658,LC80050152015303LGN00,64.305231171656,-49.6302223205566,ice
659,LC80060152016137LGN00,64.3040402916504,-49.6254158020019,ice
660,LC80040152016139LGN00,64.3019561278555,-49.6230125427246,ice
661,LC80060152016153LGN00,64.3056033111083,-49.6590614318847,cloud
662,LC80050152016162LGN00,64.3022538751863,-49.6439552307128,cloud
663,LC80060152016169LGN00,64.3053055999484,-49.6364021301269,plume
664,LC80060152016185LGN00,64.3043380164745,-49.6350288391113,plume
665,LC80050152016194LGN00,64.3044868776809,-49.6295356750488,ice
666,LC80060152016201LGN00,64.3014350622895,-49.6339988708496,plume
667,LC80050152016210LGN00,64.3021050019228,-49.6307373046875,plume
668,LC80060152016217LGN00,64.3003184600606,-49.6336555480957,plume
669,LC80050152016226LGN00,64.3040402916504,-49.6254158020019,ice
670,LC80060152016233LGN00,64.3006162250762,-49.6300506591796,plume
671,LC80050152016242LGN00,64.3038914280327,-49.6274757385253,ice
672,LC80050152016258LGN00,64.3049334564773,-49.628849029541,ice
673,LC80060152016265LGN00,64.3049334564773,-49.6315956115722,ice
674,LC80060152016281LGN00,64.3047101679833,-49.63228225708,ice
675,LC80050152016290LGN00,64.3028493602021,-49.6267890930175,cloud
676,LC80060152016297LGN00,64.3001695763469,-49.6350288391113,ice
677,LC80060152013256LGN00,64.352378405585,-49.6657562255859,cloud
678,LC80050152013265LGN00,64.3476970393025,-49.6403503417968,cloud
679,LC80050152013297LGN00,64.3464336770063,-49.6334838867187,ice
680,LC80050152014124LGN00,64.3466566275088,-49.6382904052734,ice
681,LC80060152014131LGN00,64.3462107246975,-49.6389770507812,ice
